"PointID","x","y","Pressure","Velocity_x","Velocity_y","Enthalpy","Turb_Kin_Energy","Omega","Species_0","Species_1"
3265, 4.777377890011746e-02, 1.401902946595666e-02, 2.640881816457492e+00, 7.938430713317271e-02, -4.083919856724270e-02, 3.014109000000000e+05, 1.080346673115374e-03, 7.383388545726285e+02, 5.478310460377036e-01, 2.527753596727603e-01
3266, 4.777377890011745e-02, 1.382765027118445e-02, 2.640236426482973e+00, 1.073410177759516e-01, -3.788454983205777e-02, 3.014109000000000e+05, 9.838232453073107e-04, 7.944994474089575e+02, 5.453047652473408e-01, 2.639695662501330e-01
3267, 4.777377890011746e-02, 1.361500671998711e-02, 2.639389385411825e+00, 1.492381050380461e-01, -3.984071668626122e-02, 3.014109000000000e+05, 9.544968113078892e-04, 8.686268516892202e+02, 5.425837243425123e-01, 2.764224227860897e-01
3268, 4.777377890011745e-02, 1.337873611009439e-02, 2.638377616896141e+00, 2.089069479995637e-01, -4.849362195178599e-02, 3.014109000000000e+05, 1.039123748478084e-03, 9.475623950105535e+02, 5.397029808343153e-01, 2.902062108371343e-01
3269, 4.777377890011744e-02, 1.311621321820187e-02, 2.637138777106410e+00, 2.894299991565891e-01, -6.538893713583545e-02, 3.014109000000000e+05, 1.262806748289959e-03, 1.011473964788906e+03, 5.367094060664668e-01, 3.053450368108879e-01
3270, 4.777377890011745e-02, 1.282452111807118e-02, 2.635300816411048e+00, 3.917175237439102e-01, -9.122420570674292e-02, 3.014109000000000e+05, 1.609271975316078e-03, 1.038347202738656e+03, 5.336484608778858e-01, 3.217805044042979e-01
3271, 4.777377890011746e-02, 1.250041877532429e-02, 2.631927849977139e+00, 5.128586418346509e-01, -1.251414942933320e-01, 3.014109000000000e+05, 2.015898247393108e-03, 1.010265259554026e+03, 5.305444664014974e-01, 3.393322766875206e-01
3272, 4.777377890011746e-02, 1.214030506647026e-02, 2.625448161875402e+00, 6.450773905501297e-01, -1.642366257866516e-01, 3.014109000000000e+05, 2.393444296906756e-03, 9.203271245814883e+02, 5.273859448108378e-01, 3.576693100579633e-01
3273, 4.777377890011746e-02, 1.174017873031432e-02, 2.614029874093620e+00, 7.764527064009511e-01, -2.037257629023160e-01, 3.014108999999999e+05, 2.670148592050313e-03, 7.777671445943596e+02, 5.241338129820976e-01, 3.763167059612946e-01
3274, 4.777377890011746e-02, 1.129559391561974e-02, 2.596402245258895e+00, 8.940140008453434e-01, -2.380402283922493e-01, 3.014109000000000e+05, 2.837389780279520e-03, 6.067768814565917e+02, 5.207612694352248e-01, 3.947160827375689e-01
3275, 4.777377890011746e-02, 1.080161078933071e-02, 2.572635967945443e+00, 9.882851220508876e-01, -2.625842523852841e-01, 3.014108999999998e+05, 2.956346774763257e-03, 4.374822346049408e+02, 5.173075813094951e-01, 4.123257157107480e-01
3276, 4.777377890011746e-02, 1.025274064200895e-02, 2.544212027584682e+00, 1.056840537268315e+00, -2.752904232189851e-01, 3.014109000000000e+05, 3.118263319485612e-03, 2.941292660884611e+02, 5.139046392016838e-01, 4.287085969868593e-01
3277, 4.777377890011746e-02, 9.642884910931484e-03, 2.513116617363446e+00, 1.104405619419150e+00, -2.769716968584252e-01, 3.014108999999999e+05, 3.396202815009664e-03, 1.880059608745656e+02, 5.107428290680518e-01, 4.435512014172089e-01
3278, 4.777377890011746e-02, 8.965267442227231e-03, 2.480629755751203e+00, 1.139219537439739e+00, -2.701344157947638e-01, 3.014108999999999e+05, 3.817726982605575e-03, 1.183880396908955e+02, 5.079896729145489e-01, 4.566126928452428e-01
3279, 4.777377890011745e-02, 8.212359141555731e-03, 2.447083403976340e+00, 1.168328559015266e+00, -2.571037413451750e-01, 3.014109000000000e+05, 4.343560156936571e-03, 7.743011840571296e+01, 5.057233194003982e-01, 4.676915691638776e-01
3280, 4.777377890011746e-02, 7.375794364576131e-03, 2.412929218765828e+00, 1.195285265213872e+00, -2.389016939751266e-01, 3.014108999999999e+05, 4.773781542587057e-03, 5.516718696387318e+01, 5.039286347866699e-01, 4.767004710742545e-01
3281, 4.777377890011746e-02, 6.446277950907124e-03, 2.379312303984153e+00, 1.221059095997735e+00, -2.153792821357549e-01, 3.014109000000000e+05, 4.951813461835845e-03, 4.363544637343810e+01, 5.025340550965649e-01, 4.837446313804142e-01
3282, 4.777377890011746e-02, 5.413481933655454e-03, 2.347671795031395e+00, 1.245485400822010e+00, -1.859217517614864e-01, 3.014109000000000e+05, 5.036292378739171e-03, 3.791138417864109e+01, 5.014592148713813e-01, 4.890395696149462e-01
3283, 4.777377890011746e-02, 4.265930803550984e-03, 2.319504293942444e+00, 1.267710456638977e+00, -1.499337899526251e-01, 3.014109000000000e+05, 5.088822859169414e-03, 3.524143267753296e+01, 5.006397652399835e-01, 4.928208760816277e-01
3284, 4.777377890011746e-02, 2.990873999490624e-03, 2.296445517802857e+00, 1.286328334878237e+00, -1.070075848664311e-01, 3.014108999999998e+05, 5.127552840131611e-03, 3.411162953133712e+01, 5.000337278697358e-01, 4.953157037820133e-01
3285, 4.777377890011746e-02, 1.574144213597620e-03, 2.280408496866311e+00, 1.299411644509268e+00, -5.696659489383021e-02, 3.014109000000000e+05, 5.153369856408773e-03, 3.369017219911377e+01, 4.996267172466515e-01, 4.967268675052795e-01
3286, 4.718397379352943e-02, 1.491761752498916e-02, 2.634220547835094e+00, 3.558658835336953e-03, -1.487163476845523e-02, 3.014109000000000e+05, 7.163048756399245e-04, 5.879644373688589e+02, 5.538123970733234e-01, 2.249541346673128e-01
3287, 4.718397379352943e-02, 1.482608144931926e-02, 2.634512123385594e+00, 4.363252500978044e-03, -1.061520919812401e-02, 3.014109000000000e+05, 6.929489968948057e-04, 5.900024595053095e+02, 5.526129354993429e-01, 2.302514661906644e-01
3288, 4.718397379352943e-02, 1.472437470245582e-02, 2.634752569950562e+00, 6.642803135171798e-03, -6.446277818354354e-03, 3.014109000000000e+05, 6.626375942967737e-04, 5.978409567170046e+02, 5.512778382686726e-01, 2.361643062591147e-01
3289, 4.718397379352943e-02, 1.461136720255550e-02, 2.635002721552507e+00, 1.114883721494061e-02, -2.589385459748136e-03, 3.014109000000000e+05, 6.244412467735268e-04, 6.144310704555661e+02, 5.497953083844287e-01, 2.427628546196583e-01
3290, 4.718397379352943e-02, 1.448580330986519e-02, 2.635236220189103e+00, 1.894940241430833e-02, 5.929436715710787e-04, 3.014109000000000e+05, 5.802630013536503e-04, 6.432499390756789e+02, 5.481544770420138e-01, 2.501225389341244e-01
3291, 4.718397379352942e-02, 1.434628787718474e-02, 2.635456258058895e+00, 3.151774291537223e-02, 2.583324565786825e-03, 3.014109000000000e+05, 5.361119011237164e-04, 6.872006236491118e+02, 5.463473948620772e-01, 2.583223793184335e-01
3292, 4.718397379352943e-02, 1.419127073686565e-02, 2.635674139651292e+00, 5.080771864518506e-02, 2.671740862464995e-03, 3.014109000000000e+05, 5.018757683839225e-04, 7.481777314117672e+02, 5.443700859136960e-01, 2.674467292769278e-01
3293, 4.718397379352941e-02, 1.401902946597073e-02, 2.635923789375333e+00, 7.929523527259835e-02, -5.805360578448071e-05, 3.014109000000000e+05, 4.928044028169568e-04, 8.264564137766868e+02, 5.422244158120239e-01, 2.775835255319602e-01
3294, 4.718397379352943e-02, 1.382765027120203e-02, 2.636259822067662e+00, 1.199143818462425e-01, -6.698929946344058e-03, 3.014109000000000e+05, 5.319428166746078e-04, 9.161862282691695e+02, 5.399211179371695e-01, 2.888123249478801e-01
3295, 4.718397379352943e-02, 1.361500672001001e-02, 2.636725719498672e+00, 1.757631058994421e-01, -1.840808312460859e-02, 3.014109000000000e+05, 6.440329102892224e-04, 1.002419516959638e+03, 5.374801715457760e-01, 3.011918081003091e-01
3296, 4.718397379352943e-02, 1.337873611012092e-02, 2.637261612774457e+00, 2.494798097772493e-01, -3.617351512618060e-02, 3.014109000000000e+05, 8.509323981293741e-04, 1.068198117228767e+03, 5.349263268450318e-01, 3.147489150838984e-01
3297, 4.718397379352943e-02, 1.311621321823402e-02, 2.637574650293769e+00, 3.423224897670123e-01, -6.046057173200273e-02, 3.014109000000000e+05, 1.158969437279385e-03, 1.099742464069414e+03, 5.322825772542713e-01, 3.294516442969638e-01
3298, 4.718397379352943e-02, 1.282452111810988e-02, 2.636973348052999e+00, 4.529876068100848e-01, -9.080503489041869e-02, 3.014109000000000e+05, 1.545627854174764e-03, 1.084824589625416e+03, 5.295601722190187e-01, 3.451785973227575e-01
3299, 4.718397379352943e-02, 1.250041877537320e-02, 2.634259319844728e+00, 5.765204448254538e-01, -1.254884950489914e-01, 3.014109000000000e+05, 1.954940013875553e-03, 1.014368967192839e+03, 5.267507160048640e-01, 3.616912062309198e-01
3300, 4.718397379352943e-02, 1.214030506652543e-02, 2.627873602787746e+00, 7.040912295094064e-01, -1.615035690088447e-01, 3.014109000000000e+05, 2.314026407103807e-03, 8.890076909450786e+02, 5.238299730587280e-01, 3.786251590463698e-01
3301, 4.718397379352943e-02, 1.174017873037974e-02, 2.616401470247439e+00, 8.244487565663656e-01, -1.950043735704814e-01, 3.014108999999999e+05, 2.571785219554349e-03, 7.237838116969698e+02, 5.207806646443303e-01, 3.955191695047882e-01
3302, 4.718397379352943e-02, 1.129559391569699e-02, 2.599255056933629e+00, 9.271335394842901e-01, -2.222496306216043e-01, 3.014108999999998e+05, 2.737348710189237e-03, 5.452246517836269e+02, 5.176285824587711e-01, 4.118845988586342e-01
3303, 4.718397379352942e-02, 1.080161078942157e-02, 2.577052591056409e+00, 1.006202800608047e+00, -2.407199087785283e-01, 3.014108999999998e+05, 2.876659726706781e-03, 3.811604031222255e+02, 5.144692478127572e-01, 4.272900689915902e-01
3304, 4.718397379352942e-02, 1.025274064211556e-02, 2.551298061231370e+00, 1.062309878032371e+00, -2.498301438050283e-01, 3.014109000000000e+05, 3.068138327587394e-03, 2.502203415002660e+02, 5.114584384524185e-01, 4.414139345800598e-01
3305, 4.718397379352944e-02, 9.642884911063181e-03, 2.523439532558216e+00, 1.101506982609996e+00, -2.507238091564577e-01, 3.014108999999999e+05, 3.361075267038695e-03, 1.581757297622153e+02, 5.087590785436490e-01, 4.540323328361807e-01
3306, 4.718397379352943e-02, 8.965267442372740e-03, 2.494090779790436e+00, 1.131406149495934e+00, -2.451818087349397e-01, 3.014108999999999e+05, 3.762093138036153e-03, 1.004828726636850e+02, 5.064752272197397e-01, 4.649710935028652e-01
3307, 4.718397379352942e-02, 8.212359141734533e-03, 2.463323050599445e+00, 1.157513464222262e+00, -2.344411872238430e-01, 3.014109000000000e+05, 4.230358317519460e-03, 6.741380893922911e+01, 5.046252487840456e-01, 4.741030418566007e-01
3308, 4.718397379352943e-02, 7.375794364772907e-03, 2.431678021176336e+00, 1.182190523307553e+00, -2.187956116653365e-01, 3.014108999999999e+05, 4.609415728428437e-03, 4.955102051422523e+01, 5.031665124902679e-01, 4.814237948938681e-01
3309, 4.718397379352943e-02, 6.446277951134829e-03, 2.400355865089205e+00, 1.205942546428399e+00, -1.979231913671635e-01, 3.014109000000001e+05, 4.783230720020341e-03, 4.025323692741017e+01, 5.020304942332872e-01, 4.870836770052298e-01
3310, 4.718397379352943e-02, 5.413481933918532e-03, 2.370729284831034e+00, 1.228558085397611e+00, -1.713107271229325e-01, 3.014109000000000e+05, 4.876491371007239e-03, 3.560678472655175e+01, 5.011498986652473e-01, 4.912981329894172e-01
3311, 4.718397379352943e-02, 4.265930803854493e-03, 2.344217472250575e+00, 1.249249669310487e+00, -1.384672758365237e-01, 3.014109000000000e+05, 4.937041867820786e-03, 3.344345571052776e+01, 5.004717898590680e-01, 4.942798443700058e-01
3312, 4.718397379352943e-02, 2.990873999840318e-03, 2.322397311626446e+00, 1.266678810156970e+00, -9.901741641052685e-02, 3.014109000000000e+05, 4.980176160212504e-03, 3.254949737399996e+01, 4.999618016225548e-01, 4.962252389619295e-01
3313, 4.718397379352943e-02, 1.574144214019806e-03, 2.307146900760532e+00, 1.278985758269820e+00, -5.278765793225558e-02, 3.014108999999998e+05, 5.007696473644696e-03, 3.223465110031271e+01, 4.996110703413895e-01, 4.973089201418978e-01
3314, 4.668546732231479e-02, 1.491761752498987e-02, 2.631517448242661e+00, -1.162405084169292e-02, 2.044041947535159e-02, 3.014109000000000e+05, 2.967988010480503e-04, 6.132211178320670e+02, 5.493776671868571e-01, 2.445715603587504e-01
3315, 4.668546732231481e-02, 1.482608144932085e-02, 2.631781608548763e+00, -8.459850958055968e-03, 2.143707687294487e-02, 3.014109000000000e+05, 2.856351002882415e-04, 6.319527422180259e+02, 5.481852532875963e-01, 2.501051703207327e-01
3316, 4.668546732231479e-02, 1.472437470245845e-02, 2.632018149304724e+00, -3.187072182990592e-03, 2.198948049212515e-02, 3.014109000000000e+05, 2.734388272039085e-04, 6.588937660141380e+02, 5.468682458687916e-01, 2.562558667936732e-01
3317, 4.668546732231479e-02, 1.461136720255940e-02, 2.632301022593487e+00, 5.107405467681054e-03, 2.185117364708630e-02, 3.014109000000000e+05, 2.614748697508442e-04, 6.972091121103783e+02, 5.454187272212495e-01, 2.630861197877675e-01
3318, 4.668546732231480e-02, 1.448580330987091e-02, 2.632628680502475e+00, 1.765239700977745e-02, 2.065775767730164e-02, 3.014109000000000e+05, 2.520845128107337e-04, 7.483989729515247e+02, 5.438302078059892e-01, 2.706609004422504e-01
3319, 4.668546732231480e-02, 1.434628787719196e-02, 2.633029540230860e+00, 3.604068599495525e-02, 1.792910287610659e-02, 3.014109000000000e+05, 2.499371012402348e-04, 8.122590839815938e+02, 5.420989249262709e-01, 2.790467444534673e-01
3320, 4.668546732231479e-02, 1.419127073687501e-02, 2.633540834453700e+00, 6.226225756574912e-02, 1.306088327990378e-02, 3.014109000000000e+05, 2.626989368924345e-04, 8.867935216811443e+02, 5.402245642629743e-01, 2.883109818824185e-01
3321, 4.668546732231479e-02, 1.401902946598262e-02, 2.634209949889352e+00, 9.867728653900315e-02, 5.343885434408476e-03, 3.014109000000000e+05, 3.031970381680072e-04, 9.677629168127728e+02, 5.382108607713337e-01, 2.985190422590067e-01
3322, 4.668546732231480e-02, 1.382765027121688e-02, 2.635071566412531e+00, 1.478682366997108e-01, -5.975950296487875e-03, 3.014109000000000e+05, 3.936512850630775e-04, 1.048487686086154e+03, 5.360654589108792e-01, 3.097285005123305e-01
3323, 4.668546732231481e-02, 1.361500672002936e-02, 2.636091015592484e+00, 2.122664236476257e-01, -2.157556736605446e-02, 3.014109000000000e+05, 5.516442775616139e-04, 1.113538028602452e+03, 5.338033488802401e-01, 3.219512105096738e-01
3324, 4.668546732231479e-02, 1.337873611014335e-02, 2.637071573808698e+00, 2.935154088441603e-01, -4.186518698861776e-02, 3.014109000000000e+05, 7.968132494196712e-04, 1.152367742250676e+03, 5.314358454534076e-01, 3.351754637193244e-01
3325, 4.668546732231480e-02, 1.311621321826118e-02, 2.637561394079444e+00, 3.916792726248567e-01, -6.676169560850201e-02, 3.014109000000000e+05, 1.131124610527976e-03, 1.152674388296279e+03, 5.289694714330513e-01, 3.493276508871910e-01
3326, 4.668546732231480e-02, 1.282452111814258e-02, 2.636775105144893e+00, 5.043053058297302e-01, -9.548341852417784e-02, 3.014109000000000e+05, 1.528431454693501e-03, 1.104474591333538e+03, 5.264024614667761e-01, 3.642485154718456e-01
3327, 4.668546732231479e-02, 1.250041877541454e-02, 2.633587746554890e+00, 6.256590014327748e-01, -1.264291086906267e-01, 3.014109000000000e+05, 1.932433520101213e-03, 1.003029827006446e+03, 5.237255508997531e-01, 3.796762113133449e-01
3328, 4.668546732231482e-02, 1.214030506657206e-02, 2.626746222299587e+00, 7.468650124058216e-01, -1.572301064629283e-01, 3.014109000000000e+05, 2.275632878540196e-03, 8.536930280237798e+02, 5.209320390831941e-01, 3.952504614947556e-01
3329, 4.668546732231479e-02, 1.174017873043503e-02, 2.615305740509406e+00, 8.576037993950625e-01, -1.850810997542802e-01, 3.014108999999999e+05, 2.517839793561078e-03, 6.752621660011944e+02, 5.180380704639926e-01, 4.105497116807572e-01
3330, 4.668546732231481e-02, 1.129559391576229e-02, 2.599087704797950e+00, 9.492210867287546e-01, -2.073706406498111e-01, 3.014109000000000e+05, 2.680344880820843e-03, 4.950560385580561e+02, 5.151047207430074e-01, 4.251572077596776e-01
3331, 4.668546732231481e-02, 1.080161078949837e-02, 2.578797902331408e+00, 1.017887090920510e+00, -2.224243885480152e-01, 3.014109000000000e+05, 2.832050583077700e-03, 3.381001458877245e+02, 5.122448063636488e-01, 4.387279845380073e-01
3332, 4.668546732231482e-02, 1.025274064220567e-02, 2.555620345240086e+00, 1.065837660246730e+00, -2.299568276195778e-01, 3.014109000000000e+05, 3.040334811400310e-03, 2.185654687258054e+02, 5.096000492198657e-01, 4.510186757559992e-01
3333, 4.668546732231480e-02, 9.642884911174491e-03, 2.530468217141642e+00, 1.099546251166674e+00, -2.308453262690879e-01, 3.014108999999998e+05, 3.336722110461282e-03, 1.379544984041786e+02, 5.072913934203866e-01, 4.618646456852005e-01
3334, 4.668546732231482e-02, 8.965267442495725e-03, 2.503579027745779e+00, 1.125973160870555e+00, -2.262872503345493e-01, 3.014108999999998e+05, 3.715181377977577e-03, 8.876316451210013e+01, 5.053739260831229e-01, 4.711430313611105e-01
3335, 4.668546732231481e-02, 8.212359141885655e-03, 2.475019202173809e+00, 1.149660524081924e+00, -2.169991126404985e-01, 3.014109000000000e+05, 4.136804230917277e-03, 6.088642358483544e+01, 5.038341068059606e-01, 4.787868050183820e-01
3336, 4.668546732231479e-02, 7.375794364939226e-03, 2.445461215292484e+00, 1.172362915137219e+00, -2.030417508792496e-01, 3.014109000000000e+05, 4.482734747464986e-03, 4.582309365374829e+01, 5.026217170531152e-01, 4.848464273978841e-01
3337, 4.668546732231478e-02, 6.446277951327285e-03, 2.416097266598928e+00, 1.194380129041758e+00, -1.840865090370895e-01, 3.014109000000000e+05, 4.653665784397965e-03, 3.793404146212689e+01, 5.016753316644231e-01, 4.894905868007182e-01
3338, 4.668546732231479e-02, 5.413481934140887e-03, 2.388209067720519e+00, 1.215470868886614e+00, -1.596656497216971e-01, 3.014108999999999e+05, 4.751979403150467e-03, 3.397388122163719e+01, 5.009373117812070e-01, 4.929222659179692e-01
3339, 4.668546732231480e-02, 4.265930804111021e-03, 2.363135906211018e+00, 1.234870993932182e+00, -1.293038535200164e-01, 3.014109000000000e+05, 4.816925913751908e-03, 3.213956095640390e+01, 5.003624644305591e-01, 4.953300339813089e-01
3340, 4.668546732231479e-02, 2.990874000135881e-03, 2.342402275876282e+00, 1.251285290934627e+00, -9.261812058178281e-02, 3.014108999999999e+05, 4.862282029686010e-03, 3.140087909710494e+01, 4.999222328251312e-01, 4.968839688440830e-01
3341, 4.668546732231480e-02, 1.574144214376640e-03, 2.327851260504727e+00, 1.262918959469237e+00, -4.943427048472621e-02, 3.014109000000000e+05, 4.890530749650802e-03, 3.115599304315009e+01, 4.996123558890629e-01, 4.977358740198309e-01
3342, 4.627075502212512e-02, 1.491761752499047e-02, 2.631032759021266e+00, -1.255784372556047e-02, 2.622659098050102e-02, 3.014109000000000e+05, 1.355079193025827e-04, 8.322984099146400e+02, 5.461371951254671e-01, 2.607515252762215e-01
