"PointID","x","y","z","Pressure","Velocity_x","Velocity_y","Velocity_z","Turb_Kin_Energy","Omega"
47715, 3.744025835777923e-02, 6.900114892482581e-03, 1.792655121241696e-02, 3.402369711749675e+01, 1.154259171465853e+00, -8.737755694386026e-02, 1.082160168012746e+01, 7.861189755841886e-01, 3.831584851645738e+02
47716, 3.861220775580868e-02, 6.900114892482581e-03, 2.682839067240507e-02, 3.199949661726080e+01, 1.535382089244754e+00, -9.578501362891127e-02, 1.089625193932031e+01, 7.798018000689145e-01, 3.851596374897194e+02
47717, 4.024843731837840e-02, 6.900114892482581e-03, 3.565669537837868e-02, 3.041819087929577e+01, 1.940144452233166e+00, -1.056794595442168e-01, 1.089924493238473e+01, 7.779423122903132e-01, 3.919787073981544e+02
47718, 4.234446225399030e-02, 6.900114892482581e-03, 4.438726756078665e-02, 2.923295730097351e+01, 2.352117153193970e+00, -1.169568036821121e-01, 1.083770910763853e+01, 7.796050858659310e-01, 4.034859214029890e+02
47719, 4.489453750398875e-02, 6.900114892482581e-03, 5.299617732813166e-02, 2.834265037687119e+01, 2.759331221320168e+00, -1.289513893920721e-01, 1.072055227827390e+01, 7.840853837429039e-01, 4.200968435669893e+02
47720, 4.789167348936710e-02, 6.900114892482581e-03, 6.145982825713938e-02, 2.766762612887779e+01, 3.152758536205952e+00, -1.407477289598922e-01, 1.055555941383772e+01, 7.909855013933158e-01, 4.428519989807230e+02
47721, 5.132765526871774e-02, 6.900114892482581e-03, 6.975502206891455e-02, 2.713308220227887e+01, 3.525638863934225e+00, -1.513457651706202e-01, 1.034947569361841e+01, 8.003022119055453e-01, 4.735040242217304e+02
47722, 5.519306505481567e-02, 6.900114892482581e-03, 7.785902221381097e-02, 2.668138782780230e+01, 3.872694232493751e+00, -1.598363015848933e-01, 1.010706782838836e+01, 8.125733048535800e-01, 5.145523437989453e+02
47723, 5.947730802811854e-02, 6.900114892482581e-03, 8.574961619073361e-02, 2.626801806791838e+01, 4.189281471829022e+00, -1.656412821523156e-01, 9.829984288482470e+00, 8.288975861818341e-01, 5.689883125239919e+02
47724, 6.416864137643061e-02, 6.900114892482581e-03, 9.340517643006019e-02, 2.586395774468343e+01, 4.470085734507455e+00, -1.688444756346895e-01, 9.514852540938138e+00, 8.506426717658319e-01, 6.392125615214760e+02
47725, 6.925420648113470e-02, 6.900114892482581e-03, 1.008047195733062e-01, 2.545438621188774e+01, 4.707638548488057e+00, -1.705862447776614e-01, 9.152236696343852e+00, 8.785519977370784e-01, 7.248313630705894e+02
47726, 7.472006416177215e-02, 6.900114892482581e-03, 1.079279639870519e-01, 2.503665596668459e+01, 4.891774331195488e+00, -1.733310586733296e-01, 8.728876848861800e+00, 9.114663393343748e-01, 8.210174334680031e+02
47727, 8.055123288236743e-02, 6.900114892482581e-03, 1.147553853534899e-01, 2.461665009139150e+01, 5.011851605662178e+00, -1.806899099615064e-01, 8.234817932848525e+00, 9.453599618866321e-01, 9.189729211912506e+02
47728, 8.673172981477696e-02, 6.900114892482581e-03, 1.212682701852230e-01, 2.420502747659630e+01, 5.062424735425804e+00, -1.966556686434393e-01, 7.673176312352441e+00, 9.737621244559110e-01, 1.008115668826053e+03
47729, 9.324461464651007e-02, 6.900114892482581e-03, 1.274487671176325e-01, 2.381601233498816e+01, 5.050191848983889e+00, -2.245159772334934e-01, 7.066494636563514e+00, 9.904814182996839e-01, 1.079488019092631e+03
47730, 1.000720360129481e-01, 6.900114892482581e-03, 1.332799358382278e-01, 2.346775848425726e+01, 4.997645272861014e+00, -2.660082885050181e-01, 6.454125548256540e+00, 9.936605264656588e-01, 1.128926833332067e+03
47731, 1.071952804266938e-01, 6.900114892482581e-03, 1.387457935188653e-01, 2.318206558493526e+01, 4.939595783434736e+00, -3.210063179334365e-01, 5.880041882688523e+00, 9.886819698596984e-01, 1.158769381589406e+03
47732, 1.145948235699398e-01, 6.900114892482581e-03, 1.438313586235694e-01, 2.298006542458065e+01, 4.913009965212965e+00, -3.876384039774552e-01, 5.377178668920666e+00, 9.854082724213681e-01, 1.175912696333431e+03
47733, 1.222503838092664e-01, 6.900114892482581e-03, 1.485226919718814e-01, 2.287574415056054e+01, 4.945762403253383e+00, -4.627315464645929e-01, 4.957885142225753e+00, 9.926349656437953e-01, 1.187591016828582e+03
47734, 1.301409777861890e-01, 6.900114892482581e-03, 1.528069349451843e-01, 2.287509138482217e+01, 5.048921086409458e+00, -5.422272088943907e-01, 4.613112584879478e+00, 1.013873922719311e+00, 1.198393210794644e+03
47735, 1.382449779310854e-01, 6.900114892482581e-03, 1.566723447312822e-01, 2.297572918377952e+01, 5.216101964730210e+00, -6.215889327105740e-01, 4.319968792478199e+00, 1.047083619991523e+00, 1.209816196737379e+03
47736, 1.465401717428606e-01, 6.900114892482581e-03, 1.601083265106329e-01, 2.317077040066040e+01, 5.428357915586642e+00, -6.963087970228110e-01, 4.051987321548472e+00, 1.087434164546267e+00, 1.221726276260933e+03
47737, 1.550038226718683e-01, 6.900114892482581e-03, 1.631054624960112e-01, 2.345339155596832e+01, 5.660770232307019e+00, -7.624591249438660e-01, 3.787154318506449e+00, 1.130173988118599e+00, 1.233825226160642e+03
47738, 1.636127324392133e-01, 6.900114892482581e-03, 1.656555377460097e-01, 2.382101870392757e+01, 5.887579933628585e+00, -8.171669548554215e-01, 3.511685017041054e+00, 1.172033868378377e+00, 1.246298748336799e+03
47739, 1.723433046216213e-01, 6.900114892482581e-03, 1.677515626816216e-01, 2.427609634198651e+01, 6.084630020386784e+00, -8.588542195156450e-01, 3.219994030035167e+00, 1.211490417109305e+00, 1.259837739646518e+03
47740, 1.811716093275949e-01, 6.900114892482581e-03, 1.693877922441913e-01, 2.482392258414828e+01, 6.229780645261983e+00, -8.873051373836159e-01, 2.912342655407332e+00, 1.248641214106438e+00, 1.275436196221385e+03
47741, 1.900734487875830e-01, 6.900114892482581e-03, 1.705597416422208e-01, 2.546643729990325e+01, 6.302529758507397e+00, -9.034346158249070e-01, 2.591560818096771e+00, 1.284764818525914e+00, 1.294111591973194e+03
47742, 1.990244236783850e-01, 6.900114892482581e-03, 1.712641986438712e-01, 2.617305185519449e+01, 6.283511327389842e+00, -9.083648337568414e-01, 2.260985762709515e+00, 1.322158432142705e+00, 1.316141608206930e+03
47743, 3.899108532632375e-02, 7.227081400099987e-03, 8.857381897084368e-03, 3.561613510002632e+01, 7.772653148413909e-01, -9.260752431028417e-02, 1.040790339413061e+01, 9.365210081336035e-01, 4.847056964306535e+02
47744, 3.968626572144407e-02, 7.227081400099987e-03, 1.769048632605789e-02, 3.289104393613274e+01, 1.121470445864002e+00, -1.015134425428494e-01, 1.058069680355486e+01, 9.164022179332716e-01, 4.784552463564485e+02
47745, 4.084278236287767e-02, 7.227081400099987e-03, 2.647510236166233e-02, 3.073867437828303e+01, 1.509908115472487e+00, -1.116703246501171e-01, 1.066553802935912e+01, 9.014625485378299e-01, 4.788208697505323e+02
47746, 4.245746531889891e-02, 7.227081400099987e-03, 3.518715198195523e-02, 2.908818975406789e+01, 1.919919914350545e+00, -1.239069500445308e-01, 1.067052089087173e+01, 8.909907021060742e-01, 4.852899714041476e+02
47747, 4.452588885576053e-02, 7.227081400099987e-03, 4.380275606449455e-02, 2.787841197755331e+01, 2.334293066636738e+00, -1.380751424659733e-01, 1.060511225298015e+01, 8.844259120082197e-01, 4.981106637112024e+02
47748, 4.704238356832238e-02, 7.227081400099987e-03, 5.229829983735334e-02, 2.699562873031992e+01, 2.740810557149123e+00, -1.534083803467886e-01, 1.047985701660482e+01, 8.814534437894844e-01, 5.182633437473716e+02
47749, 5.000005191949669e-02, 7.227081400099987e-03, 6.065049760556820e-02, 2.635279551809738e+01, 3.130273811279980e+00, -1.689252509591067e-01, 1.030341820776031e+01, 8.822385966523647e-01, 5.475696990954785e+02
47750, 5.339078714591794e-02, 7.227081400099987e-03, 6.883645657561058e-02, 2.586902602322074e+01, 3.495674322810485e+00, -1.836699299909998e-01, 1.008249264442793e+01, 8.875486595728641e-01, 5.886722199597738e+02
47751, 5.720529547801761e-02, 7.227081400099987e-03, 7.683373960294264e-02, 2.548249952444174e+01, 3.831142848582111e+00, -1.970014840148603e-01, 9.820301995474352e+00, 8.987547336304401e-01, 6.447385308903685e+02
47752, 6.143312161360062e-02, 7.227081400099987e-03, 8.462042669067080e-02, 2.514622484131434e+01, 4.130779737331171e+00, -2.089644458835591e-01, 9.515137140849889e+00, 9.174306403778534e-01, 7.185390923310823e+02
47753, 6.606267737510196e-02, 7.227081400099987e-03, 9.217517507073357e-02, 2.482974509820681e+01, 4.387322186818071e+00, -2.206835015056064e-01, 9.159471544566324e+00, 9.443138715975794e-01, 8.103161680228903e+02
47754, 7.108127347197582e-02, 7.227081400099987e-03, 9.947727770294534e-02, 2.451651241490221e+01, 4.591662227503256e+00, -2.345853836719155e-01, 8.742141495757814e+00, 9.777691349096251e-01, 9.152025631440239e+02
47755, 7.647515428115900e-02, 7.227081400099987e-03, 1.065067200315541e-01, 2.420099448376356e+01, 4.734653269954435e+00, -2.541508224494507e-01, 8.254914974210941e+00, 1.012705515284666e+00, 1.023068583632261e+03
47756, 8.222953555027759e-02, 7.227081400099987e-03, 1.132442348437477e-01, 2.388565499337504e+01, 4.811830065785913e+00, -2.830881699835628e-01, 7.701459230031379e+00, 1.041194004214209e+00, 1.121234375234244e+03
47757, 8.832864492025508e-02, 7.227081400099987e-03, 1.196713550797449e-01, 2.357876288177825e+01, 4.829207131090760e+00, -3.242625760482628e-01, 7.103163751348920e+00, 1.055539461927938e+00, 1.198663853204666e+03
47758, 9.475576515625225e-02, 7.227081400099987e-03, 1.257704644497224e-01, 2.329360772627293e+01, 4.806322951500670e+00, -3.789273792582536e-01, 6.496756677058093e+00, 1.052779740173424e+00, 1.249978240021621e+03
47759, 1.014932799684459e-01, 7.227081400099987e-03, 1.315248457188410e-01, 2.304721867900737e+01, 4.773483700971452e+00, -4.465830315599355e-01, 5.923647556412060e+00, 1.037421442937389e+00, 1.277184227755479e+03
47760, 1.085227222970546e-01, 7.227081400099987e-03, 1.369187265280242e-01, 2.285751459839982e+01, 4.763656236397431e+00, -5.252710049983467e-01, 5.416233134961983e+00, 1.019679667107438e+00, 1.287940637488747e+03
47761, 1.158248249292664e-01, 7.227081400099987e-03, 1.419373226248980e-01, 2.274032332434162e+01, 4.802758217420909e+00, -6.118729405557403e-01, 4.988267228435856e+00, 1.010052200963470e+00, 1.291368126497702e+03
47762, 1.233795733093292e-01, 7.227081400099987e-03, 1.465668783863993e-01, 2.270516995383412e+01, 4.902809240507813e+00, -7.023487193051408e-01, 4.633667658931153e+00, 1.014463260526278e+00, 1.294196266883741e+03
47763, 1.311662603970573e-01, 7.227081400099987e-03, 1.507947045219824e-01, 2.275554471252160e+01, 5.060688979222426e+00, -7.919633364607813e-01, 4.332426724584830e+00, 1.033107651607041e+00, 1.299498153613807e+03
47764, 1.391635434243894e-01, 7.227081400099987e-03, 1.546092128540821e-01, 2.289006312991081e+01, 5.261575656201503e+00, -8.756796997177720e-01, 4.059633209638862e+00, 1.062485767344000e+00, 1.307730768120819e+03
47765, 1.473495023944318e-01, 7.227081400099987e-03, 1.579999480805033e-01, 2.310556117411050e+01, 5.484258392446271e+00, -9.487268924734071e-01, 3.793120164438803e+00, 1.098107101658955e+00, 1.318339710826207e+03
47766, 1.557017001626466e-01, 7.227081400099987e-03, 1.609576164316776e-01, 2.340039435770249e+01, 5.705712673449768e+00, -1.007186647169166e+00, 3.517653030173142e+00, 1.136173946767984e+00, 1.330791408671104e+03
47767, 1.641972439355054e-01, 7.227081400099987e-03, 1.634741111442395e-01, 2.377770927894777e+01, 5.903701002626343e+00, -1.048422378455563e+00, 3.225769618037692e+00, 1.174146373435372e+00, 1.344977775056412e+03
47768, 1.728128480180448e-01, 7.227081400099987e-03, 1.655425346811011e-01, 2.424581045630290e+01, 6.057015592708185e+00, -1.070841061316815e+00, 2.916362149336646e+00, 1.210814999314346e+00, 1.361222174588683e+03
47769, 1.815248976383377e-01, 7.227081400099987e-03, 1.671572176371223e-01, 2.481317566878952e+01, 6.144989230994104e+00, -1.073945211533673e+00, 2.592300337738308e+00, 1.246302997053128e+00, 1.380081374893759e+03
47770, 1.903095136739421e-01, 7.227081400099987e-03, 1.683137342785559e-01, 2.548066338601137e+01, 6.147196077844852e+00, -1.058279522352136e+00, 2.257766255272972e+00, 1.281866844389450e+00, 1.401992317299835e+03
47771, 1.991426181029156e-01, 7.227081400099987e-03, 1.690089146736762e-01, 2.620940484353562e+01, 6.044324127637112e+00, -1.025201352918943e+00, 1.917449382387511e+00, 1.319037903931697e+00, 1.426351187576210e+03
47772, 4.102084089459526e-02, 7.521351256244661e-03, 8.751006915263870e-03, 3.479442211168945e+01, 7.333327205939782e-01, -1.071828689039568e-01, 1.010904722386324e+01, 1.065455943807045e+00, 5.960175933333110e+02
47773, 4.170767234385864e-02, 7.521351256244661e-03, 1.747802792884803e-02, 3.186683275035292e+01, 1.084918770327399e+00, -1.176179291926687e-01, 1.030439543746847e+01, 1.037239728291759e+00, 5.873255210939546e+02
47774, 4.285029950438954e-02, 7.521351256244661e-03, 2.615714288276206e-02, 2.960354152755496e+01, 1.480024727648382e+00, -1.298806829477171e-01, 1.040012499050122e+01, 1.013571327710479e+00, 5.869018349177569e+02
47775, 4.444559051456395e-02, 7.521351256244661e-03, 3.476456292619513e-02, 2.789603867107612e+01, 1.894401828678704e+00, -1.448622053337766e-01, 1.040803360562285e+01, 9.945494356989434e-01, 5.946479477796921e+02
47776, 4.648917279261036e-02, 7.521351256244661e-03, 4.327669571910265e-02, 2.666978924857700e+01, 2.310295092120903e+00, -1.623712891908997e-01, 1.033970370712313e+01, 9.803489888456107e-01, 6.114875533390100e+02
47777, 4.897544502155227e-02, 7.521351256244661e-03, 5.167021009717034e-02, 2.579947615010980e+01, 2.715301364159911e+00, -1.816164572602935e-01, 1.020679781751708e+01, 9.714885883395104e-01, 6.392953008393532e+02
47778, 5.189759250202880e-02, 7.521351256244661e-03, 5.992210002091396e-02, 2.519224986341416e+01, 3.099896967681031e+00, -2.017132942151106e-01, 1.001783707140883e+01, 9.691244171662242e-01, 6.808795096399715e+02
47779, 5.524760583091198e-02, 7.521351256244661e-03, 6.800974763363435e-02, 2.476276870332038e+01, 3.456375031365122e+00, -2.220198757524852e-01, 9.777895091092121e+00, 9.749868728962346e-01, 7.395839790488492e+02
47780, 5.901630285452389e-02, 7.521351256244661e-03, 7.591098525539056e-02, 2.444637415753830e+01, 3.777531697043093e+00, -2.425170091619858e-01, 9.486995214055167e+00, 9.908789672864282e-01, 8.183126204641413e+02
47781, 6.319335383628172e-02, 7.521351256244661e-03, 8.360415614306961e-02, 2.419376106967310e+01, 4.055555732550096e+00, -2.641811103915599e-01, 9.139794590159244e+00, 1.017463958078270e+00, 9.176045318657502e+02
47782, 6.776730976978776e-02, 7.521351256244661e-03, 9.106817385001416e-02, 2.397138591417020e+01, 4.281640232061509e+00, -2.891616779031331e-01, 8.727703211815346e+00, 1.052519494434633e+00, 1.032716207499366e+03
47783, 7.272563375976002e-02, 7.521351256244661e-03, 9.828258002250699e-02, 2.375832052408660e+01, 4.447535279943493e+00, -3.205113975675516e-01, 8.244872616096465e+00, 1.089703955495488e+00, 1.152330427292467e+03
47784, 7.805473538479085e-02, 7.521351256244661e-03, 1.052276004746965e-01, 2.354455900577259e+01, 4.549423902815993e+00, -3.613966779593167e-01, 7.696163110937804e+00, 1.119372004512956e+00, 1.261445545399182e+03
47785, 8.374000794774740e-02, 7.521351256244661e-03, 1.118841993882657e-01, 2.332974871194720e+01, 4.592657403398031e+00, -4.140927395219768e-01, 7.102337450800944e+00, 1.132057549377698e+00, 1.346579719084768e+03
47786, 8.976586851171300e-02, 7.521351256244661e-03, 1.182341314882870e-01, 2.312116494059634e+01, 4.594293605496367e+00, -4.793256065156534e-01, 6.498037622248268e+00, 1.123386274390756e+00, 1.400647364782153e+03
47787, 9.611580061173430e-02, 7.521351256244661e-03, 1.242599920522526e-01, 2.293123488338175e+01, 4.580924363858244e+00, -5.562407556338050e-01, 5.922414750357183e+00, 1.097216777291267e+00, 1.425195948787758e+03
47788, 1.027723995253035e-01, 7.521351256244661e-03, 1.299452646152091e-01, 2.277453867176507e+01, 4.581986992627566e+00, -6.427589027579157e-01, 5.407083657641375e+00, 1.064205189449782e+00, 1.428785687582004e+03
47789, 1.097174199774930e-01, 7.521351256244661e-03, 1.352743662402400e-01, 2.266474157951451e+01, 4.621612516256271e+00, -7.359092437017510e-01, 4.967343154530200e+00, 1.036495934513649e+00, 1.422525065743219e+03
47790, 1.169318261499858e-01, 7.521351256244661e-03, 1.402326902302122e-01, 2.261290766566123e+01, 4.712689091782050e+00, -8.319189695214140e-01, 4.600228808961990e+00, 1.022431232234666e+00, 1.415558640321946e+03
47791, 1.243958438569304e-01, 7.521351256244661e-03, 1.448066461637182e-01, 2.262584794252625e+01, 4.855111439385863e+00, -9.262723393210526e-01, 4.289096242841217e+00, 1.024548978070388e+00, 1.412923152313775e+03
47792, 1.320890147446094e-01, 7.521351256244661e-03, 1.489836971454761e-01, 2.270692497141219e+01, 5.038056493128628e+00, -1.013950972405211e+00, 4.011215861348328e+00, 1.040890141210815e+00, 1.416029477506529e+03
47793, 1.399902523663656e-01, 7.521351256244661e-03, 1.527523941690880e-01, 2.285704375458222e+01, 5.244160785639121e+00, -1.089923286401074e+00, 3.744852846940053e+00, 1.067477212675644e+00, 1.424274639055348e+03
47794, 1.480778999790860e-01, 7.521351256244661e-03, 1.561024074979712e-01, 2.307690396187105e+01, 5.453444663722191e+00, -1.149731468127997e+00, 3.473674621965349e+00, 1.100201196127087e+00, 1.436428809398456e+03
47795, 1.563297899028296e-01, 7.521351256244661e-03, 1.590245549784477e-01, 2.336973445855062e+01, 5.645803800780909e+00, -1.189940462699605e+00, 3.188296034942637e+00, 1.135708833449178e+00, 1.451413876722341e+03
47796, 1.647233042808973e-01, 7.521351256244661e-03, 1.615108272073896e-01, 2.374341688003838e+01, 5.801860874609186e+00, -1.208315430977274e+00, 2.885706627679189e+00, 1.171665324316061e+00, 1.468629255946805e+03
47797, 1.732354370738049e-01, 7.521351256244661e-03, 1.635544094854360e-01, 2.421087640289685e+01, 5.902310318751296e+00, -1.203373144004620e+00, 2.567539467364718e+00, 1.206853489074811e+00, 1.487948072326765e+03
47798, 1.818428571172379e-01, 7.521351256244661e-03, 1.651497004956105e-01, 2.478319664676226e+01, 5.926957373284718e+00, -1.174387500896725e+00, 2.238078059758332e+00, 1.241232468593191e+00, 1.509410167648120e+03
47799, 1.905219720711520e-01, 7.521351256244661e-03, 1.662923276561414e-01, 2.546090704458046e+01, 5.854830323085775e+00, -1.121656141194414e+00, 1.902390139222010e+00, 1.275899448095998e+00, 1.532678333298073e+03
47800, 1.992489930847361e-01, 7.521351256244661e-03, 1.669791591054047e-01, 2.619806874358423e+01, 5.666905684553272e+00, -1.047558512068175e+00, 1.566563737732069e+00, 1.312165893347663e+00, 1.555955414652192e+03
